City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
379,Hvolsvollur,IS,2022-01-31 19:58:53,63.7533,-20.2243,35.82,90,100,17.13
380,Poum,NC,2022-01-31 19:58:54,-20.2333,164.0167,80.13,77,100,15.64
381,Bajina Basta,RS,2022-01-31 19:58:54,43.9708,19.5675,34.48,98,100,2.53
382,Bajil,YE,2022-01-31 19:58:54,15.0584,43.2851,78.75,64,25,2.01
383,Muncar,ID,2022-01-31 19:58:55,-8.4333,114.3333,75.65,89,100,3.09
384,Arlit,NE,2022-01-31 19:58:55,18.7369,7.3853,60.3,16,0,11.1
385,Maniitsoq,GL,2022-01-31 19:58:55,65.4167,-52.9,12.2,69,100,19.26
386,Yeppoon,AU,2022-01-31 19:58:56,-23.1333,150.7333,73.18,89,16,3.22
387,Tezu,IN,2022-01-31 19:58:56,27.9167,96.1667,54.1,81,99,3.71
388,Hovd,MN,2022-01-31 19:58:56,48.0056,91.6419,-13.09,80,16,1.95
389,Sharan,RU,2022-01-31 19:58:57,54.8167,54.0,26.2,94,100,15.43
390,Nacala,MZ,2022-01-31 19:58:57,-14.5428,40.6728,75.52,87,8,4.9
391,Bilibino,RU,2022-01-31 19:58:57,68.0546,166.4372,5.67,70,100,4.12
392,Trinidad,BO,2022-01-31 19:58:58,-14.8333,-64.9,87.78,62,75,17.27
393,Port Hardy,CA,2022-01-31 19:58:58,50.6996,-127.4199,43.75,87,40,8.05
394,La Paz,BO,2022-01-31 19:55:00,-16.5,-68.15,51.78,76,75,8.05
395,Roald,NO,2022-01-31 19:58:58,62.5833,6.1333,33.01,74,20,9.22
396,Cardston,CA,2022-01-31 19:55:33,49.2,-113.3019,20.01,86,100,11.5
397,Assiniboia,CA,2022-01-31 19:58:59,49.6334,-105.9845,35.42,69,100,29.93
398,Tabas,IR,2022-01-31 19:58:59,33.5959,56.9244,48.78,25,99,1.68
399,Campos,BR,2022-01-31 19:59:00,-21.75,-41.3,89.65,48,20,6.91
400,Cabedelo,BR,2022-01-31 19:59:00,-6.9811,-34.8339,84.87,70,33,13.6
401,Koumac,NC,2022-01-31 19:59:00,-20.5667,164.2833,78.35,81,100,8.84
402,Ostrovnoy,RU,2022-01-31 19:59:01,68.0531,39.5131,12.07,89,100,4.27
403,Energetik,RU,2022-01-31 19:59:01,51.7445,58.7934,11.8,97,97,3.58
404,Hualmay,PE,2022-01-31 19:59:01,-11.0964,-77.6139,75.18,72,100,10.98
405,Lagoa,PT,2022-01-31 20:00:02,39.05,-27.9833,58.71,77,17,24.23
406,Kyra,RU,2022-01-31 20:00:04,49.5776,111.9753,-11.45,95,59,4.45
407,Tura,IN,2022-01-31 20:00:07,25.5198,90.2201,53.83,63,0,3.91
408,Burns Lake,CA,2022-01-31 20:00:09,54.2331,-125.7533,20.37,89,98,1.79
409,Gunnedah,AU,2022-01-31 20:00:11,-30.9833,150.25,65.82,68,7,2.35
410,Ternate,ID,2022-01-31 20:00:12,0.8,127.4,79.29,80,100,5.59
411,Mandal,IN,2022-01-31 20:00:13,25.45,74.5667,61.36,55,0,3.38
412,La Ronge,CA,2022-01-31 20:00:14,55.1001,-105.2842,8.92,94,100,13.2
413,Albufeira,PT,2022-01-31 19:59:13,37.0882,-8.2503,57.04,52,0,9.91
414,Gabriel Leyva Solano,MX,2022-01-31 20:00:15,25.6667,-108.6417,81.7,18,88,6.98
415,Tomatlan,MX,2022-01-31 20:00:16,19.9333,-105.25,91.06,25,0,9.75
416,Ambulu,ID,2022-01-31 20:00:17,-8.345,113.6058,75.96,91,100,3.33
417,Mount Darwin,ZW,2022-01-31 20:00:18,-16.7725,31.5838,65.43,95,1,3.04
418,Puerto Carreno,CO,2022-01-31 20:00:18,6.189,-67.4859,97.32,22,61,7.38
419,Purwodadi,ID,2022-01-31 20:00:19,-7.0868,110.9158,74.34,92,78,2.8
420,Helong,CN,2022-01-31 20:00:20,42.5397,128.9972,9.41,89,99,2.64
421,Buchanan,LR,2022-01-31 20:00:21,5.8808,-10.0467,82.36,83,35,7.02
422,Erechim,BR,2022-01-31 20:00:21,-27.6342,-52.2739,85.62,29,28,5.68
423,Sheffield,GB,2022-01-31 19:56:54,53.383,-1.4659,46.15,82,59,1.99
424,Canutama,BR,2022-01-31 20:00:22,-6.5339,-64.3831,85.44,69,84,2.15
425,Bintulu,MY,2022-01-31 20:00:22,3.1667,113.0333,76.82,87,86,1.95
426,Karratha,AU,2022-01-31 20:00:23,-20.7377,116.8463,82.4,80,98,14.81
427,Bauska,LV,2022-01-31 20:00:24,56.4075,24.1906,26.35,94,99,12.01
428,Qaqortoq,GL,2022-01-31 20:00:24,60.7167,-46.0333,23.27,92,100,12.84
429,Half Moon Bay,US,2022-01-31 19:59:25,37.4636,-122.4286,61.11,78,0,3.0
430,San Carlos De Bariloche,AR,2022-01-31 20:00:24,-41.1456,-71.3082,75.43,33,0,11.05
431,Mumford,GH,2022-01-31 20:00:25,5.2618,-0.759,78.6,76,90,7.85
432,Albury,AU,2022-01-31 19:57:04,-36.0833,146.9167,72.01,100,75,0.0
433,Prado,BR,2022-01-31 20:00:25,-17.3411,-39.2208,81.61,78,2,13.15
434,Arrecife,ES,2022-01-31 20:00:26,28.963,-13.5477,69.87,40,0,8.05
435,Bolgar,RU,2022-01-31 20:00:26,54.95,49.0667,31.26,92,100,16.84
436,Yumen,CN,2022-01-31 20:00:26,40.2833,97.2,16.81,28,100,7.63
437,Verkhoyansk,RU,2022-01-31 20:00:27,67.5447,133.385,-30.05,99,100,1.07
438,Vredendal,ZA,2022-01-31 20:00:27,-31.6683,18.5012,81.93,39,71,5.59
439,Behbahan,IR,2022-01-31 20:00:28,30.5959,50.2417,55.85,63,100,9.71
440,Santa Rosa,PH,2022-01-31 20:00:28,14.3122,121.1114,78.1,77,71,12.08
441,Ampanihy,MG,2022-01-31 20:00:29,-24.7,44.75,71.47,78,13,11.81
442,Gazimurskiy Zavod,RU,2022-01-31 20:00:29,51.5461,118.3266,-24.12,100,77,1.52
443,Sironj,IN,2022-01-31 20:00:29,24.1,77.7,60.33,51,0,5.08
444,Dillon,US,2022-01-31 20:00:30,34.4166,-79.3712,61.03,41,31,4.07
445,Grand Gaube,MU,2022-01-31 20:00:30,-20.0064,57.6608,80.38,71,34,10.0
446,Waingapu,ID,2022-01-31 20:00:30,-9.6567,120.2641,78.19,84,85,13.69
447,Ayorou,NE,2022-01-31 20:00:31,14.7308,0.9174,73.72,13,0,10.96
448,Avigliano,IT,2022-01-31 20:00:31,40.7329,15.72,40.68,76,100,4.94
449,San Agustin,MX,2022-01-31 20:00:31,20.5333,-103.4667,76.33,27,0,10.13
450,Srivardhan,IN,2022-01-31 20:01:32,18.0333,73.0167,69.91,57,5,7.54
451,Ca Mau,VN,2022-01-31 19:58:10,9.1769,105.15,74.35,90,2,3.94
452,Thinadhoo,MV,2022-01-31 20:01:32,0.5333,72.9333,83.01,72,29,12.91
453,Marsh Harbour,BS,2022-01-31 20:01:33,26.5412,-77.0636,64.96,50,0,8.14
454,Urumqi,CN,2022-01-31 19:59:45,43.801,87.6005,-4.85,84,75,2.24
455,Gonen,TR,2022-01-31 20:01:33,40.1049,27.654,36.5,77,52,6.46
456,Kikwit,CD,2022-01-31 20:01:33,-5.041,18.8162,71.85,93,100,3.67
457,Kysyl-Syr,RU,2022-01-31 20:01:34,63.8986,122.7617,-30.51,100,51,3.83
458,Nisia Floresta,BR,2022-01-31 20:01:34,-6.0911,-35.2086,82.56,67,24,11.68
459,Dosso,NE,2022-01-31 20:01:34,13.049,3.1937,71.98,13,1,10.31
460,Santo Domingo,DO,2022-01-31 19:58:01,18.5001,-69.9886,82.08,72,75,1.99
461,Laramie,US,2022-01-31 20:01:01,41.3114,-105.5911,46.9,49,0,28.36
462,Sile,TR,2022-01-31 20:01:35,41.1754,29.6133,39.87,57,6,8.23
463,Cockburn Town,TC,2022-01-31 20:01:36,21.4612,-71.1419,72.75,77,99,24.61
464,Tuatapere,NZ,2022-01-31 20:01:36,-46.1333,167.6833,62.82,81,25,2.13
465,Namatanai,PG,2022-01-31 20:01:36,-3.6667,152.4333,78.8,82,100,2.77
466,Darlington,GB,2022-01-31 19:57:06,54.5243,-1.5504,42.93,75,20,8.05
467,Loreto,MX,2022-01-31 20:01:37,22.2667,-101.9667,72.95,14,96,26.82
468,Ambilobe,MG,2022-01-31 20:01:37,-13.2,49.05,74.68,93,79,2.35
469,Shingu,JP,2022-01-31 20:00:09,33.7333,135.9833,34.92,71,8,5.77
470,Okha,RU,2022-01-31 20:00:30,53.5739,142.9478,3.63,91,99,25.34
471,Shakawe,BW,2022-01-31 20:01:37,-18.3667,21.85,66.38,91,91,6.44
472,Florianopolis,BR,2022-01-31 20:01:38,-27.6146,-48.5012,82.35,84,11,1.99
473,Bardsir,IR,2022-01-31 20:01:38,29.9227,56.5743,44.92,38,1,6.49
474,Geraldton,AU,2022-01-31 20:01:39,-28.7667,114.6,68.41,64,19,14.97
475,Great Yarmouth,GB,2022-01-31 20:01:39,52.6083,1.7305,41.95,76,26,12.3
476,Broken Hill,AU,2022-01-31 20:01:39,-31.95,141.4333,74.75,72,100,11.9
477,Simplicio Mendes,BR,2022-01-31 20:01:40,-7.8539,-41.9103,87.04,43,73,0.36
478,Tabuk,PH,2022-01-31 20:01:40,17.4189,121.4443,68.38,96,97,3.56
479,Chibuto,MZ,2022-01-31 20:01:40,-24.6867,33.5306,74.12,74,73,6.2
480,Baykit,RU,2022-01-31 20:01:41,61.67,96.37,-3.48,100,100,1.07
481,Victor Harbor,AU,2022-01-31 20:01:41,-35.5667,138.6167,66.29,74,29,3.0
482,Kuryk,KZ,2022-01-31 20:01:41,43.2,51.65,40.73,83,12,9.69
483,Suining,CN,2022-01-31 20:01:42,30.508,105.5733,45.82,78,85,4.59
484,Male,MV,2022-01-31 20:00:20,4.1748,73.5089,82.56,77,19,14.05
485,Winneba,GH,2022-01-31 20:01:42,5.3511,-0.6231,77.88,75,70,7.56
486,Arfara,GR,2022-01-31 20:01:42,37.15,22.0333,49.95,80,91,1.14
487,Iracoubo,GF,2022-01-31 20:01:43,5.4802,-53.2011,78.89,80,100,10.02
488,Mehran,IR,2022-01-31 20:01:43,33.1222,46.1646,54.05,38,100,6.98
489,Mutare,ZW,2022-01-31 20:01:43,-18.9707,32.6709,62.89,98,21,3.49
490,Cayenne,GF,2022-01-31 20:01:38,4.9333,-52.3333,84.24,81,100,5.01
491,Itarema,BR,2022-01-31 20:01:44,-2.9248,-39.9167,82.78,73,25,15.05
492,Stephenville,US,2022-01-31 19:59:51,32.2207,-98.2023,68.77,47,75,6.91
493,Hay River,CA,2022-01-31 20:00:08,60.8156,-115.7999,-5.39,92,99,10.4
494,Sandomierz,PL,2022-01-31 20:01:44,50.6827,21.749,36.66,88,100,3.85
495,Nagutskoye,RU,2022-01-31 20:02:45,44.4415,42.8762,26.82,88,100,2.98
496,Avanigadda,IN,2022-01-31 20:02:45,16.0215,80.9181,67.05,88,6,1.14
497,Hambantota,LK,2022-01-31 20:02:45,6.1241,81.1185,76.23,82,4,16.75
498,Jutai,BR,2022-01-31 20:02:45,-5.1833,-68.9,87.73,56,100,3.8
499,Laurel,US,2022-01-31 20:02:46,39.0993,-76.8483,38.77,52,100,1.01
500,Rabat,MA,2022-01-31 20:02:46,33.9911,-6.8401,58.15,87,0,0.0
501,Agirish,RU,2022-01-31 20:02:47,61.9247,63.0231,-8.36,100,100,1.05
502,Panalingaan,PH,2022-01-31 20:02:47,8.7842,117.4231,77.25,85,5,3.27
503,Vilhena,BR,2022-01-31 20:02:47,-12.7406,-60.1458,68.16,98,100,4.47
504,Port Hedland,AU,2022-01-31 20:02:48,-20.3167,118.5667,82.45,89,100,10.36
505,Erbaa,TR,2022-01-31 20:02:48,40.6689,36.5675,38.19,99,100,1.48
506,Banes,CU,2022-01-31 20:02:48,20.9625,-75.7186,74.01,72,99,14.2
507,Marsabit,KE,2022-01-31 20:02:48,2.3284,37.9899,70.84,42,90,7.23
508,Fernie,CA,2022-01-31 20:02:49,49.5,-115.0687,28.35,91,100,5.7
509,Grizanon,GR,2022-01-31 20:02:49,39.6333,22.05,42.1,70,100,2.17
510,Mabaruma,GY,2022-01-31 20:02:49,8.2,-59.7833,82.38,68,99,7.34
511,Pangnirtung,CA,2022-01-31 20:02:50,66.1451,-65.7125,-29.83,91,96,3.33
512,Anchorage,US,2022-01-31 20:02:50,61.2181,-149.9003,18.32,87,100,4.61
513,Progreso,MX,2022-01-31 20:02:50,21.2833,-89.6667,82.51,49,2,11.12
514,Grindavik,IS,2022-01-31 20:02:51,63.8424,-22.4338,41.47,75,75,32.21
515,Quibdo,CO,2022-01-31 19:59:56,5.6947,-76.6611,84.54,70,75,5.75
516,Bensonville,LR,2022-01-31 20:02:51,6.4461,-10.6125,80.15,85,37,5.48
517,Pavlodar,KZ,2022-01-31 20:02:51,52.3,76.95,21.0,93,100,4.47
518,The Pas,CA,2022-01-31 20:02:52,53.8251,-101.2541,12.83,94,100,9.51
519,Rawah,IQ,2022-01-31 20:02:52,34.4816,41.9093,46.06,80,100,16.35
520,Naze,JP,2022-01-31 20:02:52,28.3667,129.4833,52.05,67,39,8.37
521,Inuvik,CA,2022-01-31 20:02:53,68.3499,-133.7218,-1.91,93,100,13.42
522,Lososina,RU,2022-01-31 20:02:53,48.9975,140.3106,7.48,68,100,11.14
523,Yar-Sale,RU,2022-01-31 20:02:53,66.8333,70.8333,-16.24,100,96,5.19
524,Clinton,US,2022-01-31 19:58:20,42.587,-82.9199,33.03,69,5,1.01
525,Algiers,DZ,2022-01-31 20:02:54,36.7525,3.042,46.22,76,0,5.75
526,Carutapera,BR,2022-01-31 20:02:54,-1.195,-46.02,79.93,81,97,6.93
527,Jacareacanga,BR,2022-01-31 20:02:55,-6.2222,-57.7528,79.99,88,100,2.1
528,Gushikawa,JP,2022-01-31 20:02:55,26.3544,127.8686,58.23,79,100,4.61
529,Matagami,CA,2022-01-31 20:02:55,49.7502,-77.6328,2.48,79,100,4.56
530,Havoysund,NO,2022-01-31 20:02:56,70.9963,24.6622,25.03,73,100,8.01
531,Bundaberg,AU,2022-01-31 20:02:56,-24.85,152.35,76.21,92,13,4.45
532,Awjilah,LY,2022-01-31 20:01:40,29.1081,21.2869,56.98,59,48,8.48
533,Dire Dawa,ET,2022-01-31 20:01:52,9.5931,41.8661,67.53,29,6,3.18
534,Ocean City,US,2022-01-31 19:59:12,39.2776,-74.5746,37.22,66,100,5.99
535,Daudnagar,IN,2022-01-31 20:02:56,25.0333,84.4,53.53,71,0,3.44
536,Abdulino,RU,2022-01-31 20:02:57,53.7,53.6667,26.71,96,100,18.3
537,Dunedin,NZ,2022-01-31 20:02:57,-45.8742,170.5036,64.8,81,68,13.0
538,Portsmouth,GB,2022-01-31 20:02:57,50.799,-1.0913,44.51,88,14,5.99
539,Moranbah,AU,2022-01-31 20:02:58,-22.0016,148.0466,74.34,84,16,4.74
540,Maumere,ID,2022-01-31 20:02:58,-8.6199,122.2111,79.27,85,98,13.29
541,Mittweida,DE,2022-01-31 20:02:58,50.9833,12.9833,35.87,94,100,6.49
542,Voznesenskoye,RU,2022-01-31 20:02:59,54.89,42.7569,31.73,97,100,12.82
543,La Primavera,CO,2022-01-31 20:03:59,5.4906,-70.4092,97.43,20,95,10.54
544,Dembi Dolo,ET,2022-01-31 20:03:59,8.5333,34.8,64.51,38,48,5.06
545,Kahului,US,2022-01-31 20:04:00,20.8947,-156.47,79.86,63,0,0.0
546,Zyryanka,RU,2022-01-31 20:04:00,65.75,150.85,-15.09,95,100,10.92
547,Domoni,KM,2022-01-31 20:04:00,-12.2569,44.5319,80.24,83,99,4.74
548,Alta Floresta,BR,2022-01-31 20:00:16,-9.8756,-56.0861,76.33,92,80,3.04
549,Norrtalje,SE,2022-01-31 20:04:01,59.758,18.705,27.01,86,100,9.51
550,Andenes,NO,2022-01-31 20:04:01,69.3143,16.1194,31.98,80,75,16.11
551,Alta Gracia,AR,2022-01-31 20:04:02,-31.6529,-64.4283,86.56,55,22,0.63
552,Logrono,ES,2022-01-31 20:00:23,42.4667,-2.45,47.7,71,100,12.66
553,Miasskoye,RU,2022-01-31 20:04:02,55.2784,61.8905,7.68,100,98,1.77
554,Bure,ET,2022-01-31 20:04:02,10.7,37.0667,60.58,46,64,10.09
555,Ningbo,CN,2022-01-31 20:04:03,29.8782,121.5495,37.94,71,68,2.28
556,Llangefni,GB,2022-01-31 20:04:03,53.2556,-4.3106,47.98,81,100,14.97
557,Baracoa,CU,2022-01-31 20:04:04,20.3467,-74.4958,72.68,83,100,12.82
558,Broome,US,2022-01-31 20:04:04,42.2506,-75.833,31.32,50,0,1.99
559,Suntar,RU,2022-01-31 20:04:04,62.1444,117.6319,-15.41,100,97,2.86
560,Maceio,BR,2022-01-31 20:00:17,-9.6658,-35.7353,87.24,62,20,11.5
561,Ulaanbaatar,MN,2022-01-31 20:04:05,47.9077,106.8832,-25.47,75,0,0.0
562,Hamilton,US,2022-01-31 19:59:22,39.1834,-84.5333,41.76,55,18,1.01
563,Ketchikan,US,2022-01-31 20:04:05,55.3422,-131.6461,39.18,93,40,3.44
564,Marshall,US,2022-01-31 20:04:06,34.3834,-86.3333,60.62,35,0,5.01
565,Iberia,US,2022-01-31 20:04:06,29.9502,-91.7507,72.05,40,0,16.11
566,Vila Velha,BR,2022-01-31 20:04:06,-20.3297,-40.2925,82.35,85,40,5.99
567,Adre,TD,2022-01-31 20:04:07,13.4667,22.2,61.86,18,1,15.59
568,Krasnokamensk,RU,2022-01-31 20:04:07,50.0979,118.0369,-20.29,99,12,3.38
569,Mega,ET,2022-01-31 20:04:07,4.05,38.3,66.15,26,94,4.27
